valor_1,valor_2,codigo,fecha
315,3321,GY714,19/04/2024
506,4330,WU568,19/03/2022
498,7705,FR698,01/09/2015
814,2109,QQ383,03/10/2011
803,3016,GU408,21/01/2012
860,9347,WQ901,02/12/2019
598,8057,RT411,03/05/2016
853,8687,PM535,21/02/2024
564,7865,ZT586,09/06/2014
790,5865,RV540,12/02/2018
830,2024,SX227,13/11/2016
181,6938,RO857,17/10/2022
703,4838,NI915,19/01/2023
786,2737,FP801,14/06/2018
850,8200,SP077,15/12/2015
871,2179,ZM071,26/03/2021
464,2231,AT368,03/05/2015
262,3917,ZR092,06/08/2019
147,2342,KT331,25/10/2022
610,6572,SB537,24/04/2011
428,7918,GS528,03/10/2020
939,4623,RV068,28/06/2023
215,2454,FZ970,17/02/2019
948,7351,LN072,11/04/2021
436,6384,XG053,11/12/2014
980,7332,ET770,18/06/2024
836,8401,XQ885,10/04/2021
963,6625,NB763,30/06/2022
939,8830,AE568,24/12/2017
246,9072,WV701,04/04/2014
674,4276,IK962,22/08/2023
905,9393,PA981,04/06/2020
422,2595,QI208,28/05/2015
542,5874,VD298,04/12/2014
936,6530,IZ650,29/01/2016
112,6977,OI676,02/12/2021
593,9164,XG659,11/10/2021
800,7877,DS948,19/06/2013
386,6497,VM564,08/03/2025
819,4669,AG690,12/10/2022
213,9933,FQ518,31/08/2021
579,4135,OR708,23/08/2014
121,8727,AB433,24/08/2023
448,5964,MR919,04/02/2011
825,3565,FT521,05/09/2017
782,9851,NR466,02/05/2019
934,2308,JN164,27/08/2014
665,9049,OC828,09/01/2011
909,2342,JP271,21/09/2024
419,2435,PM752,05/03/2025
225,2176,GQ073,28/11/2012
376,2138,TS892,05/04/2011
303,2193,ZI052,25/09/2017
293,5257,QU434,04/05/2011
780,9385,QB199,07/03/2022
763,5235,PE835,26/04/2010
646,7280,AU055,05/11/2010
795,2942,BB769,11/11/2019
385,6620,JR535,28/02/2025
156,5879,FN925,15/08/2014
833,7720,BW978,08/06/2010
402,5113,KF580,15/11/2023
262,4962,MB234,02/08/2025
118,8353,QP008,05/01/2019
469,6836,QL153,27/08/2023
363,6957,YQ792,29/07/2010
893,9442,CV173,07/03/2013
212,2953,HP434,01/02/2013
587,3302,CN404,18/10/2019
426,7370,PD643,12/03/2024
641,5381,DU983,04/09/2025
746,7839,LB648,05/12/2012
678,4880,WE738,01/08/2025
164,4187,GH970,22/11/2022
391,6887,OL899,15/03/2025
124,2545,BD297,17/06/2012
648,7940,EY483,17/02/2025
100,7112,KP709,07/09/2012
648,3927,CI890,24/07/2021
240,7649,NH111,27/11/2025
843,6152,OV612,13/08/2015
747,8255,DF866,25/03/2021
287,2004,LZ599,07/03/2025
227,5481,TR113,13/02/2017
300,7533,BE562,25/07/2024
226,5253,AY128,18/07/2010
356,9180,PL238,02/01/2010
775,3362,NV496,31/10/2018
646,3820,BQ075,08/06/2015
293,7378,YG746,07/11/2024
802,8233,UK723,15/03/2021
203,4663,MO524,24/10/2016
634,4938,TH926,21/09/2021
364,8841,BR387,04/02/2023
901,3273,MK761,19/06/2010
483,5326,IT998,11/09/2016
359,5659,HJ187,21/08/2015
513,4945,FA548,27/01/2010
457,5018,WM554,22/01/2014
174,3131,RP527,27/05/2024
454,6763,TA689,23/09/2017
683,8737,WS672,18/08/2018
870,4636,TW468,04/08/2020
287,8628,CM007,03/10/2015
784,5029,YI743,08/10/2020
389,5019,QX502,16/01/2015
144,7377,EL415,17/01/2024
672,8782,WF506,05/03/2015
182,7092,EE237,17/05/2013
222,8022,SZ018,08/08/2013
457,6377,UI898,29/04/2018
627,9129,JA497,22/09/2020
165,5159,DD381,10/07/2018
756,7323,ZP325,23/01/2010
474,8159,ME033,14/02/2018
261,9318,TM848,07/04/2014
845,7031,KR676,10/06/2018
479,2253,XH282,08/06/2010
755,7307,RR457,30/01/2012
457,2328,BZ015,19/11/2016
287,4591,AI056,13/11/2022
421,4830,CT222,24/07/2011
549,5044,NV444,10/07/2010
573,3420,MG642,10/04/2010
112,7636,GD156,07/12/2016
283,9626,AZ039,21/11/2016
210,5401,HR275,09/11/2017
607,9987,VS313,24/07/2014
389,4892,IL879,29/03/2019
394,7288,CO764,14/09/2011
550,7812,JX397,05/03/2013
314,8509,QS202,10/10/2025
731,7297,DG299,29/05/2019
993,2654,TF866,23/10/2016
666,7481,FO543,24/09/2014
126,2759,NJ508,02/01/2025
729,8782,HB745,19/03/2024
832,3798,TO583,04/07/2025
330,7159,JP120,03/02/2010
664,4971,UF880,23/10/2010
906,6511,DN994,15/11/2019
420,5426,FQ057,22/06/2018
332,2254,RO656,15/12/2021
769,7262,RT375,13/05/2010
536,5823,LE396,19/03/2014
880,9907,SL945,19/04/2025
632,3876,VB350,13/09/2023
502,4757,JQ473,05/01/2021
152,4624,KQ903,01/06/2024
886,6995,QP334,20/06/2022
412,8154,VQ934,01/11/2022
380,9787,MG845,08/08/2019
825,6121,QH793,28/05/2010
130,5004,RE456,22/08/2024
436,6516,JF396,21/09/2010
282,5734,FK662,19/05/2014
122,3244,DN291,12/07/2017
643,7972,CZ135,22/12/2024
545,8639,KW334,06/07/2024
173,7356,LZ709,06/02/2024
109,8380,MO319,01/09/2013
583,3008,PO619,14/12/2012
555,6314,NY584,11/04/2010
665,3510,EK538,25/09/2024
663,3959,GJ210,01/07/2025
759,4508,CE786,25/02/2025
259,6758,XC066,27/11/2018
981,4682,JP388,16/05/2024
113,9311,CH144,23/08/2018
277,2989,OA101,01/07/2020
511,6284,JT946,04/03/2024
977,2254,LJ075,19/12/2013
152,6163,KH965,24/02/2013
507,6711,GO240,11/12/2017
946,8479,PU762,14/02/2025
121,8814,TP456,09/02/2017
129,8964,YT996,21/10/2023
802,6969,RL006,20/09/2024
359,9576,BT868,13/04/2022
304,8443,EF404,02/08/2014
158,7721,KC960,15/02/2021
570,6452,QE266,29/08/2020
875,2255,IN644,14/06/2024
565,3007,XH553,05/05/2022
111,8496,AR009,01/07/2021
730,3755,VS964,25/05/2014
389,9688,KL450,07/11/2021
949,4571,FK520,12/07/2018
859,5908,QI587,22/05/2013
453,4997,QI246,10/02/2011
738,4803,VV420,30/12/2018
174,5765,LX022,05/05/2020
972,6379,SR277,14/10/2023
815,5383,SM120,12/03/2012
660,2098,SS200,17/06/2019
690,2196,KH870,29/01/2021
540,4529,UV023,13/11/2023
340,2877,US428,01/12/2018
960,9393,GH785,29/10/2025
253,3868,JM041,04/05/2024
885,8758,IC180,07/05/2022
195,4665,KV116,03/06/2025
825,3388,FL382,24/11/2012
393,4415,IS557,25/10/2017
308,2569,OC785,22/04/2025
442,4637,DQ953,28/08/2021
187,9242,LA581,30/03/2017
917,3065,NT624,11/07/2014
875,2421,UR515,28/06/2014
489,4883,UB208,29/01/2011
424,3204,CV488,06/09/2011
988,2544,HV405,29/11/2023
931,6166,AH872,16/10/2014
256,5639,LN497,17/07/2024
767,9272,MA171,04/09/2022
750,3223,XW953,03/02/2023
732,5172,JB939,11/02/2015
676,2767,SP006,03/10/2011
718,8450,MF874,16/08/2021
758,5657,BK726,18/06/2020
236,7802,HX029,12/02/2022
773,8520,JN743,20/06/2015
527,2654,FL410,24/05/2025
551,8821,EY655,27/06/2018
711,4446,XI568,21/08/2016
949,7892,CZ660,04/02/2014
918,2220,ES852,23/12/2012
240,5666,NB928,01/08/2013
182,6277,DH399,14/07/2012
276,6402,BB229,21/07/2021
297,4569,JF604,02/10/2015
723,7515,DX967,11/05/2012
667,3013,IL550,11/06/2014
790,4051,AB870,25/12/2014
520,9006,XJ699,27/12/2025
500,5985,HU248,26/09/2018
797,6943,XA943,13/01/2010
570,6899,AA481,03/02/2021
317,9448,NK836,18/01/2010
927,6310,AO768,12/06/2016
828,5019,TS746,09/11/2012
731,5681,TI163,23/09/2022
274,3443,PT285,05/03/2018
122,6196,XB405,04/10/2013
824,5010,GV452,04/05/2024
334,9688,OW772,10/02/2019
112,2572,XW375,10/11/2016
200,3332,PA025,10/08/2016
635,6753,RQ081,28/03/2021
975,9082,BY738,25/05/2023
622,6002,YO716,25/03/2019
884,7629,ML571,03/08/2013
551,5134,WM835,28/05/2024
530,7752,MB374,31/05/2013
892,6086,IC665,11/11/2020
705,2225,IF457,26/02/2010
812,6200,IK377,09/12/2022
632,3997,AU440,17/09/2016
951,2771,VW112,04/10/2011
822,9592,KK668,21/01/2019
751,9422,WK607,25/05/2010
392,6524,CY982,19/09/2010
909,2433,UE968,14/08/2019
200,7326,UN700,21/08/2018
601,5099,ZM611,16/09/2020
403,4729,ZG295,17/11/2018
970,5407,EU129,13/10/2023
639,8731,VW191,11/12/2023
652,9795,XM933,09/12/2010
454,5140,JP260,23/06/2011
402,2865,ZW047,13/05/2021
595,4793,XK315,31/08/2020
757,9680,NL421,10/06/2022
867,9334,VQ430,17/12/2010
326,4911,FE540,01/11/2023
335,9897,AP937,29/01/2019
972,9952,EV689,06/12/2014
991,4415,JG634,03/12/2010
554,2250,WV253,26/04/2019
112,9002,VM917,04/05/2011
309,6951,EZ850,29/11/2018
840,5757,EL225,28/12/2011
496,7289,GR441,27/03/2016
199,9925,LN608,07/07/2010
130,9257,ZN118,28/04/2017
997,6656,VG045,30/04/2018
627,7565,JT101,05/08/2019
748,8437,ON097,07/06/2020
428,2918,ZP089,13/10/2023
265,3173,UX244,11/11/2025
558,5203,XL011,20/02/2012
921,2432,JB008,17/03/2022
199,8202,TA353,17/01/2019
720,7064,CD164,13/01/2013
954,2835,FC218,10/02/2020
272,4246,OU987,16/03/2012
848,4262,AW286,02/03/2025
261,2897,DD911,16/08/2025
827,5632,TO500,31/08/2022
875,6567,SN240,14/08/2011
362,5815,ME329,14/10/2018
903,2246,RY417,23/01/2023
373,4429,MM344,18/07/2011
102,2990,XR577,14/09/2012
127,5310,ND929,15/02/2020
425,2926,QS855,12/10/2012
248,5438,BV339,02/12/2024
639,7287,GI461,20/04/2012
587,4607,UZ222,05/11/2023
921,3074,LM905,23/08/2014
537,7930,UH573,29/08/2012
164,9777,KE789,16/12/2016
455,6022,NS940,21/07/2015
632,5799,XV823,20/07/2019
351,6784,BB681,25/08/2022
334,8523,XF203,30/06/2024
326,8617,AV468,04/08/2016
624,5151,QA972,05/11/2012
412,8840,SG506,07/09/2013
148,5438,KK590,02/05/2019
217,7580,TR289,04/06/2024
153,9054,ZJ872,04/09/2014
749,9706,CF982,30/04/2025
664,9619,EU635,12/02/2025
143,9631,DD500,14/01/2020
914,7055,TV313,06/06/2022
152,6573,ER208,08/10/2024
685,9147,DT227,05/01/2024
657,9069,GS772,17/09/2018
624,5491,VR760,25/11/2018
776,2706,HJ915,08/01/2022
201,9381,GZ343,19/12/2010
891,9536,JN368,25/05/2019
869,8997,EA209,23/01/2025
948,7233,VF423,05/12/2021
967,5064,BX503,30/05/2011
497,2753,ZM958,17/04/2024
237,8646,OO720,23/02/2017
774,7755,RW098,23/11/2019
486,8960,IU015,07/04/2016
210,2587,WN734,18/07/2011
713,3334,SB905,04/09/2012
116,7588,YF636,06/07/2021
879,3847,AS101,13/04/2022
281,8851,OM664,08/08/2017
983,5934,VI735,21/01/2013
635,9211,QG263,19/06/2014
640,9582,RE844,24/11/2020
270,9865,DQ828,19/02/2015
508,5926,LY499,14/02/2022
839,5317,XZ113,02/11/2017
477,6020,FV048,03/04/2025
287,5155,KR380,01/09/2015
957,6302,CS738,07/09/2023
329,4198,ZG864,02/05/2025
932,8811,DS460,26/12/2017
951,8671,NR254,26/01/2014
218,2164,IG695,13/01/2011
255,9060,CV001,14/08/2019
883,3998,GP254,03/05/2022
786,9312,GJ018,17/09/2025
564,5057,GR978,02/04/2021
203,4084,OI069,20/09/2010
703,6428,ZD167,15/03/2011
797,2402,FX069,28/05/2010
894,2413,KR526,16/07/2012
601,2044,AS295,15/05/2017
792,9569,AF708,16/11/2014
781,8349,CI166,01/08/2024
798,6157,LU113,16/04/2019
274,4467,FF985,14/12/2011
833,2867,YK521,22/10/2010
844,7587,BD615,22/04/2014
773,8963,IT254,19/02/2019
520,2018,TS453,27/06/2015
233,2364,DF383,14/03/2023
490,9467,XN701,07/03/2023
835,9174,VC832,21/10/2020
600,5832,ID679,04/09/2016
764,8571,CU874,01/02/2022
132,7236,LV307,05/03/2022
154,2579,UG582,30/11/2014
618,9674,ER812,13/05/2024
855,2545,LH022,13/06/2019
924,7825,WO833,19/03/2019
737,8468,SL608,03/05/2019
111,6150,DS907,26/02/2017
627,6873,CZ731,08/06/2014
819,5039,KU883,22/09/2018
654,6137,WY343,20/11/2013
472,7416,YK423,23/07/2010
583,6044,EL528,11/07/2012
746,6326,HX730,21/11/2017
327,2452,EN586,06/03/2016
722,5961,BD566,15/02/2020
406,8537,WY148,09/05/2025
556,7641,XB991,31/07/2017
259,3381,DM176,30/11/2022
430,3467,AH098,16/01/2021
875,7247,CX017,13/08/2022
324,4738,EY438,17/10/2012
828,9572,HY514,11/05/2022
603,8535,WR056,07/11/2012
555,3216,RL638,20/09/2016
144,8747,WW937,11/02/2025
313,2880,YZ689,24/07/2024
158,5814,YA831,10/03/2024
743,5149,YO854,13/07/2021
715,2084,KT380,07/10/2012
294,7149,BE702,07/05/2024
588,9892,PV316,30/09/2016
256,6144,PI758,03/01/2013
709,9944,XN163,15/11/2023
325,3168,JK735,25/12/2014
511,6164,QB453,09/04/2025
304,5129,OJ844,15/01/2016
178,8840,EM387,28/02/2017
223,5645,VU145,20/10/2023
570,4526,CP670,15/05/2022
317,4867,WF938,04/05/2017
615,5516,EQ639,26/11/2020
701,5367,XO564,14/10/2022
203,7797,SL326,12/05/2025
492,9338,PW178,15/07/2014
730,7694,XN750,15/06/2017
744,4194,LK048,30/10/2015
923,5555,SM442,25/02/2017
707,9473,CH809,11/12/2012
533,9840,YW769,02/01/2017
430,9820,EM952,27/06/2017
242,7965,DJ364,06/03/2020
899,7111,WW427,12/01/2024
639,8752,PU380,28/05/2024
377,2445,NG355,30/12/2015
332,8364,VQ607,18/12/2025
628,5626,KS632,15/07/2014
670,6016,FU503,15/04/2021
189,5875,LP552,11/03/2016
591,7497,DN625,09/05/2018
298,9787,QD969,19/10/2014
461,5337,GU741,13/11/2022
540,8238,DX558,13/01/2024
125,2261,AU138,21/03/2020
124,3848,UO147,05/01/2024
493,6992,CC463,31/03/2016
606,7190,CA038,11/10/2016
400,6025,ML439,10/07/2012
438,4266,ZV111,09/12/2017
366,7652,KF334,31/03/2015
560,2091,OR902,28/08/2024
792,6222,NS166,17/07/2014
555,6175,PO106,12/12/2013
459,7943,UT766,27/11/2024
167,5309,HW737,25/12/2014
962,2982,LF493,19/04/2015
511,5443,JC284,29/11/2013
590,7011,XV059,03/05/2016
932,4533,HX568,20/12/2011
148,2693,NO419,05/11/2025
786,6120,JH941,15/08/2019
663,2155,YT111,03/06/2021
201,5588,PM530,24/08/2015
315,8775,BH198,24/09/2016
537,3812,KR958,20/09/2022
799,7649,CA735,31/03/2012
668,8062,VW764,18/05/2019
658,7829,MJ373,16/02/2019
258,7176,GB234,18/08/2014
588,7724,DV990,17/04/2022
785,6114,FM841,27/02/2018
341,3407,DH708,07/09/2012
893,3216,QU160,23/10/2021
852,8380,BG476,11/08/2014
981,3410,NG392,23/09/2012
104,5497,IL918,25/01/2023
695,6372,SA805,11/01/2013
919,9394,FE592,02/03/2020
460,6840,LH461,22/03/2020
558,2551,GC869,16/11/2020
347,5394,VU143,31/05/2021
665,3176,CA127,04/02/2017
772,6734,BF100,06/05/2014
521,6332,HL724,13/06/2024
837,2997,JB341,08/05/2021
114,6076,VN668,17/08/2011
835,8198,BR148,17/03/2010
672,8099,AF335,15/09/2019
221,7555,QU848,23/02/2025
376,4731,GB813,05/09/2019
657,8252,XP220,22/12/2023
552,5937,LW581,19/08/2025
489,6052,HV346,15/07/2024
393,7303,BU713,27/06/2011
673,7487,YG013,06/11/2013
697,8102,KS886,26/03/2013
545,7317,OT310,07/06/2025
309,7490,JY900,08/09/2013
689,2372,SX177,09/12/2011
813,9116,OK379,20/02/2023
401,7616,CK289,22/08/2023
322,9766,EQ394,14/02/2022
833,4248,YQ767,29/12/2025
102,2848,JC059,19/09/2013
617,4556,VE352,08/11/2023
192,7441,OU415,28/05/2018
619,4322,DC750,21/01/2014
527,8354,JN172,30/06/2025
592,2503,PC048,04/11/2024
334,5189,QL796,03/05/2016
719,2702,SU181,26/03/2022
260,5625,OA329,20/09/2014
820,8185,GZ758,07/11/2021
851,2314,LE499,26/02/2020
430,8931,NI523,07/10/2017
432,4376,SI331,10/09/2025
149,3040,KS148,21/06/2019
622,6378,HI380,13/12/2014
962,4990,GZ426,04/12/2012
767,2257,OZ111,16/04/2025
591,2574,GH701,21/02/2011
681,6669,DH967,19/09/2024
780,8755,XX871,10/03/2020
371,7138,MS324,01/08/2025
679,3552,BO819,17/09/2020
966,8980,GX934,21/12/2013
351,6518,JQ333,16/08/2015
659,7585,MD337,14/12/2020
795,7492,LH763,07/12/2020
931,2757,ZR721,23/03/2018
798,4810,KS626,30/06/2023
189,3104,GE700,22/04/2022
545,7670,NA897,29/03/2015
431,9715,NT903,05/10/2019
238,8567,YK421,19/02/2021
456,6524,TU266,08/02/2022
700,5459,UQ394,30/12/2018
373,8117,OX867,12/11/2021
118,5992,HV072,05/01/2013
410,9876,OS965,14/11/2023
969,9837,HP503,07/11/2012
985,2203,DS028,13/07/2015
253,8339,PQ853,17/11/2019
489,4775,IP411,08/07/2018
359,4332,DV085,07/03/2024
719,3992,KH019,23/05/2016
982,4243,CC001,13/05/2014
896,2306,ND906,28/05/2013
670,3687,GB751,06/01/2016
224,6109,HM727,06/10/2012
453,3860,XP787,14/06/2025
372,9313,IZ577,09/12/2019
718,3961,CF699,11/05/2023
910,7176,TU116,05/07/2023
344,2722,UP262,10/03/2020
947,2779,ZA526,07/09/2019
549,7329,BM962,26/11/2012
346,2528,VX002,22/08/2016
619,6893,NO079,26/05/2010
240,2343,OX417,20/09/2021
461,5786,HG038,12/03/2012
107,5682,SL320,17/02/2024
577,7398,AI095,11/01/2014
451,2208,PP927,31/10/2020
594,6736,KG911,14/04/2018
705,5406,TF481,15/06/2016
932,3311,YT214,07/08/2012
526,4299,CU446,15/08/2016
138,5336,VB119,21/01/2021
692,8414,MY971,25/03/2014
286,3947,JU713,01/03/2013
695,2919,TA032,26/10/2022
699,7819,ZD153,06/10/2013
853,4044,FF099,18/02/2018
953,2418,JU129,10/10/2019
192,3749,YF201,15/11/2014
185,4842,EF656,04/06/2010
143,9378,FJ183,13/02/2015
236,7484,HP364,23/07/2025
520,3099,UR956,23/12/2012
173,9827,GK884,14/02/2017
647,5392,XB053,28/07/2014
712,4772,VG915,10/06/2013
611,4480,LM673,17/04/2017
255,8252,OE393,10/03/2011
354,8784,JB864,19/08/2010
270,3545,QF439,09/07/2015
827,3070,QU521,03/02/2013
269,8522,YV815,05/04/2015
863,3850,OC962,27/05/2021
971,7215,CM199,18/05/2014
421,7053,XQ520,14/03/2024
666,6198,XR372,04/10/2019
555,4939,SA988,15/09/2011
702,8997,ZJ707,14/03/2024
889,7265,ES984,12/11/2016
712,3903,KW054,02/11/2016
254,9194,UJ769,22/08/2021
988,7851,JR863,11/06/2021
448,8673,FV777,27/05/2017
550,2678,WD455,05/10/2023
975,8064,RT135,02/03/2016
752,2988,FC292,11/07/2014
272,7201,BJ612,18/11/2020
109,4475,BU388,11/10/2014
839,3607,VM819,31/01/2016
364,4869,AC198,03/11/2011
537,3502,BQ912,03/04/2010
859,3789,TW881,02/04/2021
346,7281,HM401,15/12/2017
766,7027,XV965,29/07/2012
645,3425,JG290,18/09/2018
598,9675,KU135,07/11/2017
228,7157,MY549,14/05/2016
771,8074,GP520,07/08/2023
700,8654,BL660,13/06/2017
704,4440,MB810,25/01/2021
426,4042,HO087,08/09/2023
852,8856,QB133,23/03/2020
934,8637,UY171,31/12/2015
503,9367,KO706,24/08/2025
728,3278,HS077,07/11/2021
705,7298,FA122,13/08/2015
774,4594,GD794,25/03/2019
710,6689,IP261,23/01/2022
724,4436,FF002,08/06/2016
458,7517,HR175,22/06/2014
702,5803,SS997,23/04/2025
957,4205,OM845,31/05/2021
817,3027,UN117,09/03/2022
116,8310,KR407,04/04/2011
373,5539,JV740,09/03/2019
784,7055,US239,07/12/2017
215,8552,GE806,15/05/2019
960,5483,EC339,25/07/2011
792,9371,XK895,10/05/2018
190,4241,II069,14/06/2019
181,8378,WE828,01/02/2022
423,4765,UF239,27/05/2023
213,3173,DP135,21/11/2018
868,5230,DW259,27/03/2022
157,5350,AT311,18/01/2021
253,6911,SK527,13/09/2019
976,2403,RS566,30/03/2025
503,6988,MS284,03/07/2021
727,4725,LL091,28/11/2018
954,5382,OJ784,06/12/2020
365,6163,NO439,13/02/2011
414,9630,PF838,13/06/2021
814,2087,NH510,10/02/2022
140,8360,QN376,09/04/2012
204,8144,CL883,27/11/2025
989,3158,GC061,01/03/2012
292,7816,BG932,20/07/2018
500,7470,YO018,31/07/2024
377,8283,QK349,30/08/2020
453,8761,IQ200,27/02/2024
848,8276,UR279,19/06/2023
832,7739,QZ351,30/10/2021
679,6273,WE851,11/06/2025
808,4857,KS756,10/01/2012
355,3381,CW673,26/12/2022
750,8523,GA583,04/07/2018
923,7003,YJ493,13/03/2017
760,8801,SJ323,10/01/2025
198,8593,VA660,27/10/2013
687,6681,KM389,05/05/2016
381,8606,HZ841,06/01/2023
982,7085,IP582,19/09/2018
502,7227,PL814,26/02/2013
208,8265,SL126,17/05/2015
799,4064,SY712,25/12/2015
298,7315,NU077,22/04/2017
402,4374,WS273,16/06/2011
426,2317,TG320,30/03/2018
253,8952,LG217,23/10/2017
